,Date,Open,High,Low,Close,Adj Close,Volume
82,2012-05-01,11.47,11.6485,11.42,11.502,11.502,135098000
83,2012-05-02,11.391,11.572,11.37,11.5125,11.5125,91868000
84,2012-05-03,11.487,11.6265,11.4015,11.4725,11.4725,81110000
85,2012-05-04,11.39,11.486,11.187,11.1995,11.1995,91704000
86,2012-05-07,11.118,11.3435,11.1145,11.258,11.258,66286000
87,2012-05-08,11.1575,11.2695,10.91,11.195,11.195,90448000
88,2012-05-09,11.0295,11.289,11.008,11.149,11.149,74240000
89,2012-05-10,11.1955,11.454,11.0975,11.3345,11.3345,92968000
90,2012-05-11,11.2975,11.534,11.2865,11.384,11.384,83872000
91,2012-05-14,11.28,11.3645,11.1255,11.1465,11.1465,61932000
92,2012-05-15,11.325,11.5305,11.15,11.2195,11.2195,114274000
93,2012-05-16,11.25,11.4,11.125,11.203,11.203,105236000
94,2012-05-17,11.2525,11.3,10.9045,10.918,10.918,90110000
95,2012-05-18,10.9705,10.9815,10.6405,10.6925,10.6925,104634000
96,2012-05-21,10.7015,10.999,10.641,10.9055,10.9055,71596000
97,2012-05-22,10.9155,10.9435,10.698,10.7665,10.7665,74662000
98,2012-05-23,10.7355,10.8775,10.559,10.864,10.864,84876000
99,2012-05-24,10.849,10.883,10.635,10.762,10.762,62822000
100,2012-05-25,10.7495,10.799,10.611,10.6445,10.6445,43428000
101,2012-05-29,10.715,10.8275,10.6145,10.7375,10.7375,53878000
102,2012-05-30,10.607,10.649,10.3875,10.4615,10.4615,81564000
103,2012-05-31,10.474,10.6895,10.3555,10.6455,10.6455,98880000
104,2012-06-01,10.422,10.5615,10.365,10.411,10.411,79030000
105,2012-06-04,10.37,10.7675,10.3185,10.7285,10.7285,85992000
106,2012-06-05,10.6925,10.843,10.558,10.6605,10.6605,70878000
107,2012-06-06,10.7315,10.92,10.726,10.882,10.882,54202000
108,2012-06-07,10.9825,11.0745,10.9055,10.94,10.94,70078000
109,2012-06-08,10.9305,10.971,10.833,10.924,10.924,57540000
110,2012-06-11,10.8745,11.0435,10.76,10.825,10.825,74982000
111,2012-06-12,10.8825,10.9,10.726,10.821,10.821,56666000
112,2012-06-13,10.776,10.869,10.676,10.7365,10.7365,46504000
113,2012-06-14,10.763,10.825,10.628,10.7225,10.7225,61218000
114,2012-06-15,10.7645,10.9665,10.723,10.9175,10.9175,75704000
115,2012-06-18,10.864,11.188,10.8365,11.133,11.133,67392000
116,2012-06-19,11.163,11.26,11.083,11.2015,11.2015,54332000
117,2012-06-20,11.2255,11.237,11.042,11.151,11.151,48888000
118,2012-06-21,11.192,11.3015,11.026,11.0285,11.0285,56860000
119,2012-06-22,11.0915,11.1255,10.9675,11.108,11.108,43750000
120,2012-06-25,11.015,11.0795,10.9,11.0035,11.0035,47646000
121,2012-06-26,11.0725,11.3195,11.0725,11.2805,11.2805,75082000
122,2012-06-27,11.2505,11.375,11.165,11.281,11.281,55984000
123,2012-06-28,11.196,11.231,10.9375,11.0655,11.0655,59896000
124,2012-06-29,11.235,11.4175,11.1855,11.4175,11.4175,72288000
125,2012-07-02,11.465,11.467,11.317,11.466,11.466,46614000
126,2012-07-03,11.457,11.4765,11.3795,11.4765,11.4765,26634000
127,2012-07-05,11.431,11.525,11.3265,11.353,11.353,53646000
128,2012-07-06,11.3175,11.445,11.209,11.2525,11.2525,64064000
129,2012-07-09,11.25,11.3,11.1725,11.2525,11.2525,38440000
130,2012-07-10,11.3125,11.357,10.914,10.975,10.975,59642000
131,2012-07-11,10.9475,11.087,10.767,10.9185,10.9185,54694000
132,2012-07-12,10.8305,10.865,10.6305,10.768,10.768,52324000
133,2012-07-13,10.7815,10.9655,10.694,10.9195,10.9195,44438000
134,2012-07-16,10.83,10.9155,10.723,10.8005,10.8005,40084000
135,2012-07-17,10.8725,10.897,10.698,10.8465,10.8465,39740000
136,2012-07-18,10.8075,10.9335,10.7855,10.8735,10.8735,41860000
137,2012-07-19,11.0365,11.375,11.0345,11.3085,11.3085,108988000
138,2012-07-20,11.268,11.4695,11.2645,11.4145,11.4145,83400000
139,2012-07-23,11.236,11.329,11.077,11.3005,11.3005,110302000
140,2012-07-24,11.3135,11.3305,11.0615,11.152,11.152,100174000
141,2012-07-25,11.1,11.125,10.7955,10.8525,10.8525,72934000
142,2012-07-26,11.0,11.0725,10.7475,11.0005,11.0005,138748000
143,2012-07-27,11.2625,11.917,11.225,11.866,11.866,226278000
144,2012-07-30,11.85,12.037,11.7035,11.8045,11.8045,74728000
145,2012-07-31,11.755,11.815,11.5805,11.665,11.665,69072000
146,2012-08-01,11.707,11.719,11.535,11.6045,11.6045,50876000
147,2012-08-02,11.528,11.717,11.433,11.5405,11.5405,60962000
148,2012-08-03,11.7015,11.8245,11.6515,11.7485,11.7485,56506000
149,2012-08-06,11.778,11.787,11.6905,11.6995,11.6995,36874000
150,2012-08-07,11.7065,11.9,11.6625,11.828,11.828,41166000
151,2012-08-08,11.7645,11.8225,11.6795,11.719,11.719,30686000
152,2012-08-09,11.6965,11.7995,11.675,11.703,11.703,30962000
153,2012-08-10,11.654,11.7425,11.5715,11.6375,11.6375,37050000
154,2012-08-13,11.6115,11.7185,11.55,11.622,11.622,39946000
155,2012-08-14,11.7355,11.836,11.631,11.6595,11.6595,55020000
156,2012-08-15,11.613,11.907,11.6125,11.871,11.871,65294000
157,2012-08-16,11.886,12.141,11.81,12.0775,12.0775,86242000
158,2012-08-17,12.03,12.1675,12.0235,12.0585,12.0585,61716000
159,2012-08-20,12.0685,12.0825,11.91,12.0175,12.0175,37798000
160,2012-08-21,12.044,12.1925,11.9275,11.9725,11.9725,51430000
161,2012-08-22,11.97,12.245,11.94,12.155,12.155,49474000
162,2012-08-23,12.107,12.174,11.951,12.06,12.06,49078000
163,2012-08-24,12.084,12.3435,12.068,12.287,12.287,73976000
164,2012-08-27,12.2895,12.375,12.156,12.196,12.196,58594000
165,2012-08-28,12.1985,12.339,12.15,12.3055,12.3055,54846000
166,2012-08-29,12.339,12.3805,12.2295,12.356,12.356,35452000
167,2012-08-30,12.3495,12.5,12.2625,12.311,12.311,72950000
168,2012-08-31,12.4035,12.4725,12.275,12.4135,12.4135,66950000
169,2012-09-04,12.4135,12.55,12.233,12.394,12.394,79016000
170,2012-09-05,12.3805,12.4305,12.265,12.311,12.311,53052000
171,2012-09-06,12.4115,12.635,12.36,12.569,12.569,107228000
172,2012-09-07,12.6925,12.971,12.676,12.957,12.957,100590000
173,2012-09-10,12.95,13.0,12.841,12.8545,12.8545,51344000
174,2012-09-11,12.88,12.88,12.713,12.7835,12.7835,50496000
175,2012-09-12,12.825,12.889,12.675,12.7815,12.7815,45464000
176,2012-09-13,12.747,13.1,12.69,13.012,13.012,70512000
177,2012-09-14,13.07,13.2055,12.9885,13.0635,13.0635,73324000
178,2012-09-17,13.0625,13.0625,12.85,12.9,12.9,46126000
179,2012-09-18,12.924,13.025,12.85,12.9375,12.9375,44300000
180,2012-09-19,12.9725,13.142,12.9265,13.084,13.084,52736000
181,2012-09-20,13.0015,13.0435,12.9,13.0405,13.0405,58272000
182,2012-09-21,13.087,13.1,12.837,12.8735,12.8735,121186000
183,2012-09-24,12.761,12.78,12.65,12.74,12.74,54158000
184,2012-09-25,12.8165,12.9475,12.5515,12.623,12.623,88116000
185,2012-09-26,12.62,12.7305,12.4115,12.4835,12.4835,58410000
186,2012-09-27,12.527,12.87,12.526,12.8295,12.8295,67948000
187,2012-09-28,12.807,12.85,12.66,12.716,12.716,49132000
188,2012-10-01,12.77,12.808,12.5245,12.6005,12.6005,51624000
189,2012-10-02,12.64,12.6575,12.4515,12.53,12.53,43916000
190,2012-10-03,12.5605,12.805,12.478,12.796,12.796,54912000
191,2012-10-04,12.8005,13.076,12.7935,13.0235,13.0235,54008000
192,2012-10-05,13.06,13.095,12.8745,12.9255,12.9255,56130000
193,2012-10-08,12.8835,12.99,12.778,12.953,12.953,35246000
194,2012-10-09,12.9335,12.9675,12.5365,12.548,12.548,69896000
195,2012-10-10,12.6,12.623,12.2005,12.2495,12.2495,78966000
196,2012-10-11,12.4,12.465,12.0945,12.211,12.211,68946000
197,2012-10-12,12.159,12.273,12.0955,12.118,12.118,44064000
198,2012-10-15,12.1425,12.239,11.9255,12.209,12.209,59196000
199,2012-10-16,12.2435,12.2885,12.104,12.197,12.197,44082000
200,2012-10-17,12.1685,12.44,12.165,12.3745,12.3745,66054000
201,2012-10-18,12.3885,12.5455,12.135,12.2425,12.2425,106106000
202,2012-10-19,12.258,12.341,11.947,12.0,12.0,87906000
203,2012-10-22,11.9405,11.9475,11.616,11.689,11.689,90000000
204,2012-10-23,11.5525,11.825,11.5005,11.7155,11.7155,88616000
205,2012-10-24,11.794,11.797,11.3975,11.4245,11.4245,73574000
206,2012-10-25,11.546,11.546,11.146,11.146,11.146,134826000
207,2012-10-26,11.43,11.9355,11.3345,11.912,11.912,227350000
208,2012-10-31,11.816,11.935,11.525,11.6445,11.6445,95952000
209,2012-11-01,11.7115,11.7275,11.567,11.607,11.607,78102000
