,Date,Open,High,Low,Close,Adj Close,Volume
0,2012-01-03,14.621429,14.732143,14.607143,14.686786,12.540044,302220800
1,2012-01-04,14.642857,14.81,14.617143,14.765714,12.607438,260022000
2,2012-01-05,14.819643,14.948214,14.738214,14.929643,12.747404,271269600
3,2012-01-06,14.991786,15.098214,14.972143,15.085714,12.880664,318292800
4,2012-01-09,15.196429,15.276786,15.048214,15.061786,12.860237,394024400
5,2012-01-10,15.211071,15.214286,15.053571,15.115714,12.906278,258196400
6,2012-01-11,15.095714,15.101786,14.975357,15.091071,12.885238,215084800
7,2012-01-12,15.081429,15.103571,14.955357,15.049643,12.849865,212587200
8,2012-01-13,14.989286,15.016071,14.952143,14.993214,12.801682,226021600
9,2012-01-17,15.15,15.213929,15.105714,15.167857,12.950801,242897200
10,2012-01-18,15.248571,15.338214,15.225,15.325357,13.085278,276791200
11,2012-01-19,15.3625,15.406071,15.2325,15.276786,13.043804,261738400
12,2012-01-20,15.2675,15.267857,14.991071,15.010714,12.816626,413974400
13,2012-01-23,15.095357,15.301786,15.082143,15.264643,13.03344,306062400
14,2012-01-24,15.182143,15.182143,14.983929,15.014643,12.819982,547638000
15,2012-01-25,16.23,16.230356,15.8475,15.952143,13.620449,958314000
16,2012-01-26,16.012857,16.028214,15.826429,15.879643,13.558544,323985200
17,2012-01-27,15.869286,16.017143,15.848929,15.974286,13.639355,299709200
18,2012-01-30,15.918214,16.210714,15.906786,16.178928,13.814086,379341200
19,2012-01-31,16.27107,16.365713,16.18107,16.302856,13.9199,391683600
20,2012-02-01,16.371786,16.3925,16.269644,16.2925,13.911056,270046000
21,2012-02-02,16.282143,16.327499,16.213572,16.254286,13.878428,186796400
22,2012-02-03,16.332144,16.428572,16.27,16.417143,14.017477,286599600
23,2012-02-06,16.370714,16.606428,16.364286,16.570356,14.148299,249412800
24,2012-02-07,16.616072,16.776787,16.592142,16.743929,14.2965,316223600
25,2012-02-08,16.803572,17.028214,16.775,17.024286,14.535879,407890000
26,2012-02-09,17.17,17.741072,17.162857,17.613214,15.038729,884214800
27,2012-02-10,17.534286,17.772142,17.448214,17.622143,15.04635,631302000
28,2012-02-13,17.840357,17.993929,17.753214,17.950001,15.326282,517216000
29,2012-02-14,18.023571,18.19857,17.928572,18.195,15.535468,460398400
30,2012-02-15,18.366428,18.79607,17.746071,17.77393,15.175955,1506120000
31,2012-02-16,17.553572,18.031786,17.379642,17.936071,15.314387,944552000
32,2012-02-17,17.968214,18.134644,17.867857,17.932858,15.311648,535805200
33,2012-02-21,18.102858,18.387501,18.004286,18.387501,15.699835,605595200
34,2012-02-22,18.324286,18.410357,18.18107,18.322857,15.644641,483302400
35,2012-02-23,18.395714,18.493929,18.196428,18.442499,15.7468,568027600
36,2012-02-24,18.559643,18.674999,18.522858,18.657499,15.93037,415072000
37,2012-02-27,18.618214,18.875,18.438572,18.777143,16.032524,547582000
38,2012-02-28,18.855715,19.121786,18.780357,19.121786,16.326797,600387200
39,2012-02-29,19.341429,19.557501,19.132143,19.372856,16.541162,952011200
40,2012-03-01,19.577499,19.57893,19.241785,19.445356,16.603064,683270000
41,2012-03-02,19.437143,19.52857,19.375713,19.470715,16.624716,431712400
42,2012-03-05,19.479286,19.552856,18.785713,19.04143,16.258173,809124400
43,2012-03-06,18.702143,19.060356,18.436428,18.937857,16.169743,810238800
