,Date,Open,High,Low,Close,Adj Close,Volume
0,2012-01-03,1258.859985,1284.619995,1258.859985,1277.060059,1277.060059,3943710000
1,2012-01-04,1277.030029,1278.72998,1268.099976,1277.300049,1277.300049,3592580000
2,2012-01-05,1277.300049,1283.050049,1265.26001,1281.060059,1281.060059,4315950000
3,2012-01-06,1280.930054,1281.839966,1273.339966,1277.810059,1277.810059,3656830000
4,2012-01-09,1277.829956,1281.98999,1274.550049,1280.699951,1280.699951,3371600000
5,2012-01-10,1280.77002,1296.459961,1280.77002,1292.079956,1292.079956,4221960000
6,2012-01-11,1292.02002,1293.800049,1285.410034,1292.47998,1292.47998,3968120000
7,2012-01-12,1292.47998,1296.819946,1285.77002,1295.5,1295.5,4019890000
8,2012-01-13,1294.819946,1294.819946,1277.579956,1289.089966,1289.089966,3692370000
9,2012-01-17,1290.219971,1303.0,1290.219971,1293.670044,1293.670044,4010490000
10,2012-01-18,1293.650024,1308.109985,1290.98999,1308.040039,1308.040039,4096160000
11,2012-01-19,1308.069946,1315.48999,1308.069946,1314.5,1314.5,4465890000
12,2012-01-20,1314.48999,1315.380005,1309.170044,1315.380005,1315.380005,3912620000
13,2012-01-23,1315.290039,1322.280029,1309.890015,1316.0,1316.0,3770910000
14,2012-01-24,1315.959961,1315.959961,1306.060059,1314.650024,1314.650024,3693560000
15,2012-01-25,1314.400024,1328.300049,1307.650024,1326.060059,1326.060059,4410910000
16,2012-01-26,1326.280029,1333.469971,1313.599976,1318.430054,1318.430054,4522070000
17,2012-01-27,1318.25,1320.060059,1311.719971,1316.329956,1316.329956,4007380000
18,2012-01-30,1316.160034,1316.160034,1300.48999,1313.01001,1313.01001,3659010000
19,2012-01-31,1313.530029,1321.410034,1306.689941,1312.410034,1312.410034,4235550000
20,2012-02-01,1312.449951,1330.52002,1312.449951,1324.089966,1324.089966,4504360000
21,2012-02-02,1324.23999,1329.189941,1321.569946,1325.540039,1325.540039,4120920000
22,2012-02-03,1326.209961,1345.339966,1326.209961,1344.900024,1344.900024,4608550000
23,2012-02-06,1344.319946,1344.359985,1337.52002,1344.329956,1344.329956,3379700000
24,2012-02-07,1344.329956,1349.23999,1335.920044,1347.050049,1347.050049,3742460000
25,2012-02-08,1347.040039,1351.0,1341.949951,1349.959961,1349.959961,4096730000
26,2012-02-09,1349.969971,1354.319946,1344.630005,1351.949951,1351.949951,4209890000
27,2012-02-10,1351.209961,1351.209961,1337.349976,1342.640015,1342.640015,3877580000
28,2012-02-13,1343.060059,1353.349976,1343.060059,1351.77002,1351.77002,3618040000
29,2012-02-14,1351.300049,1351.300049,1340.829956,1350.5,1350.5,3889520000
30,2012-02-15,1350.52002,1355.869995,1340.800049,1343.22998,1343.22998,4080340000
31,2012-02-16,1342.609985,1359.02002,1341.219971,1358.040039,1358.040039,4108880000
32,2012-02-17,1358.060059,1363.400024,1357.23999,1361.22998,1361.22998,3717640000
33,2012-02-21,1361.219971,1367.76001,1358.109985,1362.209961,1362.209961,3795200000
34,2012-02-22,1362.109985,1362.699951,1355.530029,1357.660034,1357.660034,3633710000
35,2012-02-23,1357.530029,1364.23999,1352.280029,1363.459961,1363.459961,3786450000
36,2012-02-24,1363.459961,1368.920044,1363.459961,1365.73999,1365.73999,3505360000
37,2012-02-27,1365.199951,1371.939941,1354.920044,1367.589966,1367.589966,3648890000
38,2012-02-28,1367.560059,1373.089966,1365.969971,1372.180054,1372.180054,3579120000
39,2012-02-29,1372.199951,1378.040039,1363.810059,1365.680054,1365.680054,4482370000
40,2012-03-01,1365.900024,1376.170044,1365.900024,1374.089966,1374.089966,3919240000
41,2012-03-02,1374.089966,1374.530029,1366.420044,1369.630005,1369.630005,3283490000
42,2012-03-05,1369.589966,1369.589966,1359.130005,1364.329956,1364.329956,3429480000
43,2012-03-06,1363.630005,1363.630005,1340.030029,1343.359985,1343.359985,4191060000
44,2012-03-07,1343.390015,1354.849976,1343.390015,1352.630005,1352.630005,3580380000
45,2012-03-08,1352.650024,1368.719971,1352.650024,1365.910034,1365.910034,3543060000
46,2012-03-09,1365.969971,1374.76001,1365.969971,1370.869995,1370.869995,3639470000
47,2012-03-12,1370.780029,1373.040039,1366.689941,1371.089966,1371.089966,3081870000
48,2012-03-13,1371.920044,1396.130005,1371.920044,1395.949951,1395.949951,4386470000
49,2012-03-14,1395.949951,1399.420044,1389.969971,1394.280029,1394.280029,4502280000
50,2012-03-15,1394.170044,1402.630005,1392.780029,1402.599976,1402.599976,4271650000
51,2012-03-16,1402.550049,1405.880005,1401.469971,1404.170044,1404.170044,5163950000
52,2012-03-19,1404.170044,1414.0,1402.430054,1409.75,1409.75,3932570000
53,2012-03-20,1409.589966,1409.589966,1397.680054,1405.52002,1405.52002,3695280000
54,2012-03-21,1405.52002,1407.75,1400.640015,1402.890015,1402.890015,3573590000
55,2012-03-22,1402.890015,1402.890015,1388.72998,1392.780029,1392.780029,3740590000
56,2012-03-23,1392.780029,1399.180054,1386.869995,1397.109985,1397.109985,3472950000
57,2012-03-26,1397.109985,1416.579956,1397.109985,1416.51001,1416.51001,3576950000
58,2012-03-27,1416.550049,1419.150024,1411.949951,1412.52002,1412.52002,3513640000
59,2012-03-28,1412.52002,1413.650024,1397.199951,1405.540039,1405.540039,3892800000
60,2012-03-29,1405.390015,1405.390015,1391.560059,1403.280029,1403.280029,3832000000
61,2012-03-30,1403.310059,1410.890015,1401.420044,1408.469971,1408.469971,3676890000
62,2012-04-02,1408.469971,1422.380005,1404.459961,1419.040039,1419.040039,3572010000
63,2012-04-03,1418.97998,1419.0,1404.619995,1413.380005,1413.380005,3822090000
64,2012-04-04,1413.089966,1413.089966,1394.089966,1398.959961,1398.959961,3938290000
65,2012-04-05,1398.790039,1401.599976,1392.920044,1398.079956,1398.079956,3303740000
66,2012-04-09,1397.449951,1397.449951,1378.23999,1382.199951,1382.199951,3468980000
67,2012-04-10,1382.180054,1383.01001,1357.380005,1358.589966,1358.589966,4631730000
68,2012-04-11,1358.97998,1374.709961,1358.97998,1368.709961,1368.709961,3743040000
