High,Low,Open,Close,Volume,Adj Close
10200,9990,10000,10050,171103,10050
9980,9840,9890,9860,226907,9860
9950,9750,9880,9750,188193,9750
10150,9860,9950,10050,239447,10050
10150,9920,10050,9980,170450,9980
10100,9870,9880,10000,108943,10000
10050,9970,9990,10000,85914,10000
10000,10000,10000,10000,0,10000
9970,9800,9950,9840,321770,9840
9830,9540,9770,9570,311975,9570
9820,9650,9790,9820,145973,9820
9930,9720,9820,9760,145197,9760
9850,9720,9770,9770,107829,9770
9890,9800,9800,9850,99417,9850
9850,9850,9850,9850,0,9850
9780,9670,9730,9700,118583,9700
9700,9590,9630,9620,128438,9620
9620,9620,9620,9620,0,9620
9770,9650,9650,9680,70629,9680
9700,9520,9680,9530,175137,9530
9530,9530,9530,9530,0,9530
9530,9530,9530,9530,0,9530
9760,9610,9620,9730,142451,9730
9750,9590,9730,9590,240351,9590
9590,9590,9590,9590,0,9590
9670,9550,9630,9590,186300,9590
9660,9580,9620,9600,103067,9600
9700,9560,9600,9700,136011,9700
9750,9660,9720,9670,88923,9670
9670,9670,9670,9670,0,9670
9720,9600,9620,9610,141461,9610
9650,9540,9620,9610,171544,9610
9730,9590,9610,9630,229958,9630
9660,9580,9640,9600,100061,9600
9620,9530,9600,9590,186904,9590
9670,9570,9660,9660,68058,9660
9630,9590,9620,9600,90449,9600
9600,9500,9600,9530,150044,9530
9570,9500,9570,9530,85717,9530
9570,9440,9530,9490,139707,9490
9500,9390,9460,9410,124186,9410
9480,9370,9370,9460,116365,9460
9550,9480,9490,9490,86458,9490
9700,9470,9490,9640,237611,9640
9730,9640,9640,9700,155655,9700
10100,9710,9750,10050,522330,10050
10100,9990,10100,10050,238162,10050
10150,10000,10150,10050,169988,10050
10050,9910,10000,10050,203986,10050
10200,10000,10000,10100,264864,10100
10200,9980,10150,10000,227854,10000
10100,9850,9940,10000,229427,10000
10100,9990,10100,10050,163873,10050
10100,9960,10100,9970,248078,9970
10050,9920,9920,10000,134380,10000
10050,9910,10050,9960,157521,9960
10050,9890,10050,9910,230393,9910
9990,9820,9900,9910,295329,9910
9920,9730,9840,9880,264118,9880
9920,9810,9920,9860,88789,9860
9830,9660,9810,9700,229116,9700
9770,9670,9700,9720,147240,9720
9930,9760,9810,9830,151596,9830
9920,9700,9840,9760,226839,9760
9830,9690,9830,9710,180148,9710
9720,9580,9630,9650,108762,9650
9720,9620,9620,9680,144759,9680
9740,9640,9740,9670,88862,9670
9700,9590,9670,9610,103404,9610
9670,9570,9620,9600,68159,9600
9650,9560,9630,9580,112336,9580
9680,9580,9640,9650,54437,9650
9770,9680,9680,9740,100075,9740
9750,9680,9740,9700,130905,9700
9720,9680,9720,9700,69193,9700
9810,9710,9750,9780,159223,9780
9800,9670,9780,9700,183511,9700
9740,9620,9700,9680,76413,9680
9710,9620,9640,9700,113790,9700
9690,9610,9690,9650,108496,9650
9550,9310,9510,9340,290414,9340
9320,9090,9100,9320,266199,9320
9330,9150,9320,9150,196013,9150
9380,9140,9220,9150,155728,9150
9250,9010,9050,9240,160345,9240
9330,9080,9270,9130,266143,9130
9220,9120,9130,9160,98556,9160
9230,9040,9230,9040,227438,9040
9060,8850,9030,8850,233636,8850
8980,8820,8860,8950,188798,8950
9280,8900,9020,9170,161539,9170
9260,9170,9250,9250,64087,9250
9250,9130,9210,9190,111401,9190
9250,9150,9190,9160,144931,9160
9300,9100,9170,9170,81489,9170
9210,9020,9170,9040,100228,9040
9110,9010,9020,9040,87792,9040
9040,8810,9040,8850,188858,8850
